Dam ID,Dam Name,Other Dam Names,NID ID,WDID,Administration Type,Physical Status,Div,WD,County,PM,Township,Range,Section,Q160,Q40,UTM x,UTM y,Latitude,Longitude,Location Accuracy,Stream,Downstream Town,Town Distance,Year Completed,Purposes,Federal Land,Federal Regulations,Dam Type,Dam Length,Dam Height,Crest Elevation,Normal Storage,Surface Area,Drainage Area,Spillway Capacity,Outlet Description,Outlet Capacity,Outlet Inspection Date,Hazard Class,EAP,EAP Date,EAP Inundation Map,Inundation Map Date,Last Inspection Date,Overall Conditions,Safe Storage,Inspector,Current Restrictions,Primary Name,Primary Contact,Assigned To,Modified,More Information,
"120129","MOUNT PISGAH","WRIGHT S RESERVOIR","CO02066","1203505","Jurisdictional Dam","Active","2","12","TELLER","S","14.0 S","70.0 W","31","NW","SE","476359.3","4293878.1","38.793338","-105.272236","GPS","FOUR MILE CREEK","CANON CITY","24","1911","IR","N","N","RE","610.00","69.00","8034.80","2250","124","46460","6073.00","3 x4 6 horse-shoe concrete intake conduit; new 30 x30 guard gate installed in 2016 (C-1690B). Bifurcates to 2-24 dia. steel pipes (new in 2016) each with a knife gate valve on d/s end with hydraulic operators (new in 2016): free discha... (CONT...)","219.80","07/17/2023","High","Yes","04/22/2020","Yes","09/01/2013","07/17/2023","Conditionally Satisfactory","Conditional Full Storage","MP3","No","PISGAH RES. AND DITCH COMPANY (GREG WILLIAMS)","GREG WILLIAMS","MP3","08/02/2023 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120129",
"120130","MOSHER CREEK","","","","Non-Jurisdictional Dam","Active","2","12","FREMONT","N","47.0 N","11.0 E","25","NE","SW","438471.1","4238928.0","38.296332","-105.703654","GPS","MOSHER CREEK","COTOPAXI","6","","I","N","N","RE","222.00","12.80","0.00","1","0","320","992.00","12 WSP","10.00","","Low","Not Required","","No","","","","","","No","THOMAS YOUNG","","MP3","03/30/2011 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120130",
"120131","MUD GULCH DET. MG-1","","CO00469","","Jurisdictional Dam","Active","2","12","FREMONT","S","18.0 S","69.0 W","19","SW","NE","486574.6","4257421.0","38.465006","-105.153896","GPS","ARKANSAS RIVER","FLORENCE","3","1971","C","N","N","RE","428.00","47.90","5540.00","432","30","1453","16000.00","10 WSP DRWDN; 30 DIA. RCP MAIN OUTLET CONDUIT","146.00","04/08/2015","Significant","Yes","06/17/2021","Yes","07/28/2015","06/06/2023","Satisfactory","Full Storage","MP3","No","FREMONT COUNTY ENGINEER","J K BUNDERSON","MP3","06/17/2021 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120131",
"120132","MOUNTAIN VIEW #1","","CO01318","","Jurisdictional Dam","Active","2","12","CUSTER","S","21.0 S","69.0 W","10","SE","SE","492511.7","4231523.2","38.231674","-105.085567","GPS","ARKANSAS RIVER","PUEBLO","37","1914","I","N","N","RE","390.00","120.00","0.00","9873","199","0","5741.00","36 CIP","137.00","","N","Not Required","","No","","","","","","No","FREMONT COUNTY ENGINEER","J K BUNDERSON","MP3","06/24/2011 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120132",
"120133","ROSEMONT","","CO00471","1203820","Jurisdictional Dam","Active","2","12","TELLER","S","15.0 S","68.0 W","23","NE","SE","503573.2","4287185.7","38.733342","-104.958901","GPS","EAST BEAVER CREEK","PUEBLO","35","1961","SR","N","N","ER","680.00","90.00","9686.00","2538","95","2099","3500.00","14 &24 STEEL","152.00","11/09/2004","Significant","Yes","12/15/2023","Yes","12/01/2019","07/18/2023","Satisfactory","Full Storage","MCC","No","COLORADO SPRINGS UTILITIES","","BCM","01/11/2024 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120133",
"120134","PORTLAND","","CO01319","","Non-Jurisdictional Dam","Active","2","12","FREMONT","S","19.0 S","68.0 W","20","NW","NE","497767.6","4248533.2","38.385004","-105.025566","GPS","ARKANSAS RIVER","PUEBLO","26","1956","CP","N","N","RE","330.00","38.00","5260.00","67","4","13","518.00","8 STEEL","5.00","","N","Not Required","","No","","","","","","No","IDEAL CEMENT CO. (GARY SAUER)","GARY SAUER","MP3","03/18/2013 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120134",
"120136","LOWER TURNER","","CO02182","","Non-Jurisdictional Dam","Active","2","12","FREMONT","S","18.0 S","70.0 W","15","NW","NW","481378.0","4260101.0","38.489065","-105.213538","GPS","FOURMILE CREEK","FLORENCE","7","1895","IRP","N","N","RE","950.00","10.00","5600.00","20","4","10","822.00","24 CONC -","65.00","","Low","Not Required","","No","","08/08/2019","Satisfactory","Full Storage","MP3","No","CANON HEIGHTS IRR & RESERVOIR CO. (BUNNY TREAT)","BUNNY TREAT","MP3","08/09/2019 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120136",
"120137","UPPER TURNER","UPPER PARK CENTER RES., PARK CENTER RES","CO02456","","Jurisdictional Dam","Active","2","12","FREMONT","S","18.0 S","70.0 W","15","NW","NW","481101.0","4260220.0","38.490132","-105.216717","GPS","FOURMILE CREEK","FLORENCE","7","1895","IRP","N","N","RE","820.00","33.50","5520.00","26","2","5","168.00","15 CONC","28.00","","Low","Not Required","","No","","08/08/2019","Satisfactory","Full Storage","MP3","No","CANON HEIGHTS IRR & RESERVOIR CO. (BUNNY TREAT)","BUNNY TREAT","MP3","08/09/2019 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120137",
"120138","OTT RESERVOIR","HOVEY RESERVOIR","CO02184","","Jurisdictional Dam","Active","2","12","FREMONT","S","18.0 S","70.0 W","9","SE","NW","480230.0","4260950.0","38.496692","-105.226725","GPS","FOURMILE CREEK","FLORENCE","7","1895","IPR","N","N","RE","744.00","14.00","5675.00","23","4","15","278.00","Two 14-inch Stel Pipes. Both pipes go to WTP. A 14-inch By-pass is provided to drain reservoir to nearby arroyo.","18.00","","Low","Not Required","","No","","08/08/2019","Satisfactory","Full Storage","MP3","No","PARK CENTER WATER DISTRICT (WADE, JAMES)","JAMES WADE","MP3","08/09/2019 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120138",
"120201","LOWER LONE TREE","","CO02457","","Non-Jurisdictional Dam","Active","2","12","FREMONT","S","18.0 S","70.0 W","16","NW","NW","479644.0","4260161.0","38.489568","-105.233422","GPS","FOURMILE CREEK","CANON CITY","2","1897","IPR","N","N","RE","1652.00","19.00","5590.50","9","3","4","672.00","10-IN DIA., 80 PSI PLASTIC IRRIGATION PIPE (REPLACED BY OWNER IN 2009)","9.10","","Low","Not Required","","No","","08/08/2019","Satisfactory","Full Storage","MP3","No","CANON HEIGHTS IRR & RESERVOIR CO. (BUNNY TREAT)","BUNNY TREAT","MP3","08/09/2019 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120201",
"120202","UPPER LONE TREE","","CO02204","","Jurisdictional Dam","Active","2","12","FREMONT","S","18.0 S","70.0 W","16","NW","NW","479781.0","4260199.0","38.489914","-105.231852","GPS","FOURMILE CREEK","CANON CITY","2","1895","IPR","N","N","RE","1190.00","16.50","5580.00","38","8","8","176.00","24 15 PIPE","50.00","","Low","Not Required","","No","","08/08/2019","Satisfactory","Full Storage","MP3","No","CANON HEIGHTS IRR & RESERVOIR CO. (BUNNY TREAT)","BUNNY TREAT","MP3","08/09/2019 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120202",
"120204","PIKE VIEW","","","","Jurisdictional Dam","Active","2","12","FREMONT","S","19.0 S","69.0 W","32","SW","NE","488215.3","4244904.0","38.352223","-105.134887","GPS","","","0","","","N","N","RE","0.00","10.00","0.00","9","1","0","0.00","","0.00","","N","Not Required","","No","","","","","","No","","","MP3","03/30/2011 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120204",
"120205","PRINGTIME","","CO01800","","Jurisdictional Dam","Active","2","12","TELLER","S","15.0 S","69.0 W","26","NE","NE","493577.0","4286077.8","38.723340","-105.073899","GPS","WEST BEAVER CREEK","PUEBLO","37","1974","RFP","N","N","RE","423.00","44.00","9200.00","212","24","17536","9300.00","24 CMP","75.00","10/23/2014","Significant","Yes","05/19/2017","No","10/31/2023","10/26/2023","Satisfactory","Full Storage","MCC","No","ESTATE OF ROY PRING, C/O CINDY PRING (CINDY PRING)","CINDY PRING","BCM","10/31/2023 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120205",
"120208","SILVER SPRUCE #1","","","","Jurisdictional Dam","Active","2","12","TELLER","S","14.0 S","69.0 W","6","SW","SW","486406.5","4300975.0","38.857506","-105.156686","GPS","PUTNEY GULCH","CANON CITY","33","1938","SR","N","N","RE","304.00","13.00","9040.00","2","1","0","5.00","8 CMP","6.00","","NPH","Not Required","","No","","09/22/2016","Conditionally Satisfactory","Conditional Full Storage","MP3","No","ND IRA INC. FBO VICKI LABARRE ROTH IRA","ND IRA INC. FBO VICKI LABARRE ROTH IRA","MP3","10/14/2016 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120208",
"120209","SILVER SPRUCE #2","","CO02458","","Jurisdictional Dam","Active","2","12","TELLER","S","14.0 S","69.0 W","6","SW","SW","486285.9","4301006.3","38.857783","-105.158069","GPS","PUTNEY GULCH","CANON CITY","33","1938","IFR","N","N","RE","537.00","19.35","9020.00","16","2","2","82.00","8 CMP","6.00","","Low","Not Required","","No","","09/22/2016","Conditionally Satisfactory","Conditional Full Storage","MP3","No","ND IRA INC. FBO VICKI LABARRE ROTH IRA","ND IRA INC. FBO VICKI LABARRE ROTH IRA","MP3","10/14/2016 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120209",
"120210","SILVER SPRUCE #3","","CO02459","","Jurisdictional Dam","Active","2","12","TELLER","S","14.0 S","69.0 W","6","SW","SW","486213.9","4301037.5","38.858070","-105.158900","GPS","PUTNEY CREEK","CANON CITY","33","1938","IFR","N","N","RE","716.00","13.50","9000.00","8","1","2","113.00","8 CMP","6.00","","Low","Not Required","","No","","09/22/2016","Satisfactory","Full Storage","MP3","No","ND IRA INC. FBO VICKI LABARRE ROTH IRA","ND IRA INC. FBO VICKI LABARRE ROTH IRA","MP3","10/14/2016 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120210",
"120211","SILVER SPRUCE #4","","","","Non-Jurisdictional Dam","Active","2","12","TELLER","S","14.0 S","70.0 W","1","SE","SE","485895.0","4301022.0","38.857921","-105.162576","GPS","PUTNEY CREEK","CANON CITY","33","","I","N","N","RE","367.00","12.10","0.00","2","1","0","14.00","8 CMP","5.00","","NPH","Not Required","","No","","","","","","No","LABARRE, PETE ","PETE LABARRE","BCM","09/26/2019 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120211",
"120212","SILVER SPRUCE #5","","","","Non-Jurisdictional Dam","Active","2","12","TELLER","S","14.0 S","70.0 W","1","SE","SE","485876.3","4300944.9","38.857227","-105.162794","GPS","PUTNEY CREEK","CANON CITY","33","","I","N","N","RE","498.00","12.90","0.00","11","2","0","14.00","8 CMP","6.00","","NPH","Not Required","","No","","","","","","No","LABARRE, PETE ","PETE LABARRE","BCM","03/30/2011 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120212",
"120213","SILVER SPRUCE #6","","CO02460","","Jurisdictional Dam","Active","2","12","TELLER","S","14.0 S","70.0 W","1","SE","SE","485870.0","4300815.0","38.856055","-105.162860","GPS","PUTNEY CREEK","CANON CITY","33","1959","IFR","N","N","RE","737.00","14.60","0.00","10","3","3","14.00","8 CMP","6.00","","NPH","Not Required","","No","","","","","","No","LABARRE, PETE ","PETE LABARRE","BCM","09/26/2019 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120213",
"120214","SILVER SPRUCE #7","","CO02461","","Jurisdictional Dam","Active","2","12","TELLER","S","14.0 S","70.0 W","12","NE","NE","485851.5","4300667.5","38.854730","-105.163064","GPS","PUTNEY CREEK","CANON CITY","33","1959","IFR","N","N","RE","783.00","13.80","0.00","14","3","3","14.00","8 CMP","6.00","","NPH","Not Required","","No","","","","","","No","LABARRE, PETE ","PETE LABARRE","BCM","09/26/2019 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120214",
"120215","SKAGUAY","SKAGWAY","CO00481","1203819","Jurisdictional Dam","Active","2","12","TELLER","S","16.0 S","69.0 W","1","SE","NE","495458.2","4282192.7","38.688341","-105.052235","GPS","WEST BEAVER CREEK","PUEBLO","36","1901","RF","N","N","ER","475.00","76.00","9096.00","2066","88","39680","37000.00","30 WOOD","178.00","05/17/2018","Significant","Yes","11/14/2022","Yes","10/01/2015","08/30/2023","Conditionally Satisfactory","Conditional Full Storage","MP3","No","COLORADO PARKS AND WILDLIFE (TAYLOR, MARGARET)","MARGARET TAYLOR","MP3","04/02/2024 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120215",
"120216","TRINITY RANCH DAM #1","LAKE STEINMEYER","CO02462","","Jurisdictional Dam","Active","2","12","CUSTER","S","21.0 S","69.0 W","8","SE","NE","489161.1","4231805.0","38.234181","-105.123860","GPS","FOUR MILE CREEK","PORTLAND","16","1970","IR","N","N","RE","380.00","25.00","0.00","5","1","1830","1610.00","12 CMP","7.50","","Low","Not Required","","No","","08/01/2011","Conditionally Satisfactory","Conditional Full Storage","MP3","No","DR. ROBERT HAMILTON (HAMILTON, ROBERT)","ROBERT HAMILTON","MP3","10/18/2016 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120216",
"120218","VICTOR #2","","CO02161","1203909","Jurisdictional Dam","Active","2","12","TELLER","S","15.0 S","69.0 W","3","NE","SE","491989.4","4292182.4","38.778335","-105.092238","GPS","E FK W BEAVER CREEK","PUEBLO","40","1897","S","N","N","RE","565.00","43.00","10411.50","260","20","3565","5050.00","20 CIP, CIPP lined to valves at toe of dam. 12 tee serves water supply pipeline downstream of dam. 20 discharge to daylight. Rehabilitated in 2023 to include upstream gate. In normal operations, conduit is pressurized through the embankment.","16.00","07/20/2023","Significant","Yes","09/21/2023","Yes","02/07/2024","09/13/2022","Unsatisfactory","Recommended Restriction","MCC","No","CITY OF VICTOR","NATHAN HENDERSON","BCM","02/13/2024 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120218",
"120219","WATSON","","","","Jurisdictional Dam","Active","2","14","CUSTER","S","21.0 S","68.0 W","6","SE","NW","496537.3","4233644.5","38.250814","-105.039588","GPS","","","0","","","N","N","RE","0.00","29.00","0.00","0","19","0","0.00","","0.00","","N","Not Required","","No","","","","","","No","","","MP3","03/30/2011 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120219",
"120220","BELTZ #1","","","","Jurisdictional Dam","Active","2","12","TELLER","S","14.0 S","70.0 W","17","SW","NE","478368.4","4298466.5","38.834735","-105.249247","GPS","HAY CREEK","CANON CITY","25","0","I","N","N","RE","526.00","40.00","0.00","59","7","5459","5685.00","18 WSP","35.00","","N","Not Required","","No","","","","","","No","J. O. BELTZ","J. O. BELTZ","BCM","03/30/2011 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120220",
"120221","MYRICK #1 REC.","","CO02205","","Jurisdictional Dam","Active","2","12","TELLER","S","14.0 S","70.0 W","2","NW","NE","483613.0","4301997.9","38.866677","-105.188900","GPS","FOUR MILE CREEK","CANON CITY","32","0","RSI","N","N","RE","234.00","28.00","0.00","13","2","312","710.00","12 WSP","10.00","","N","Not Required","","No","","","","","","No","EMILY MYRICK (WILLIAM E. MYRICK)","WILLIAM E. MYRICK","BCM","03/30/2011 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120221",
"120223","PARK CENTER L & W #6","WILSON CREEK RES.","","","Non-Jurisdictional Dam","Active","2","12","FREMONT","S","18.0 S","70.0 W","9","SE","NW","480383.0","4260769.0","38.495064","-105.224966","GPS","FOURMILE CREEK","CANON CITY","4","1897","IPR","N","N","RE","789.00","12.00","0.00","14","3","0","252.00","","0.00","","NPH","Not Required","","No","","","","","","No","CANON HEIGHTS IRR & RESERVOIR CO. (BUNNY TREAT)","BUNNY TREAT","MP3","04/11/2011 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120223",
"120231","MOONLIGHT POND","","CO02464","","Jurisdictional Dam","Active","2","12","TELLER","S","14.0 S","70.0 W","6","NE","SE","477755.9","4301580.5","38.862781","-105.256399","GPS","HAY CREEK","CANON CITY","28","1969","RF","N","N","RE","180.00","18.00","8659.00","6","1","79","322.00","NO OUTLET. AN 8 OVERFLOW EXISTS 2 FEET BELOW THE SPILLWAY ELEVATION (5 A-F STORAGE LEVEL)","0.00","","Low","Not Required","","No","","10/05/2018","Conditionally Satisfactory","Conditional Full Storage","JEH","No","COLO MOUNTAIN ESTATES PROPERTY OWNERS ASSOC (ROBERT HIRSCHFELD)","ROBERT HIRSCHFELD","BCM","08/14/2012 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120231",
"120232","SUNSET POND","","CO02465","","Jurisdictional Dam","Active","2","12","TELLER","S","14.0 S","70.0 W","6","NE","NE","477733.7","4302350.7","38.869729","-105.256678","GPS","HAY CREEK","CANON CITY","28","1969","RF","N","N","RE","85.00","15.00","8713.00","2","0","210","210.00","NONE","0.00","","Low","Not Required","","No","","10/05/2018","Satisfactory","Full Storage","JEH","No","COLO MOUNTAIN ESTATES PROPERTY OWNERS ASSOC (ROBERT HIRSCHFELD)","ROBERT HIRSCHFELD","BCM","10/11/2018 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120232",
"120233","STARLIGHT LAKE","","CO02466","","Jurisdictional Dam","Active","2","12","TELLER","S","14.0 S","70.0 W","6","NE","NW","477395.7","4302136.4","38.867783","-105.260567","GPS","HAY CREEK","CANON CITY","28","1969","RF","N","N","RE","200.00","15.00","8609.00","5","1","238","442.00","NONE","0.00","","Low","Not Required","","No","","10/05/2018","Conditionally Satisfactory","Conditional Full Storage","JEH","No","COLO MOUNTAIN ESTATES PROPERTY OWNERS ASSOC (ROBERT HIRSCHFELD)","ROBERT HIRSCHFELD","BCM","10/18/2005 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120233",
"120234","SUNRISE LAKE","","CO02467","","Jurisdictional Dam","Active","2","12","TELLER","S","13.0 S","70.0 W","31","SE","SE","478047.8","4302658.3","38.872503","-105.253068","GPS","HAY CREEK","CANON CITY","28","1969","RF","N","N","RE","120.00","18.50","8776.00","6","1","163","380.00","NONE","0.00","","Low","Not Required","","No","","10/05/2018","Satisfactory","Full Storage","JEH","No","COLO MOUNTAIN ESTATES PROPERTY OWNERS ASSOC (ROBERT HIRSCHFELD)","ROBERT HIRSCHFELD","BCM","10/11/2018 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120234",
"120238","CANON CITY PRESEDIMENTATION POND","","CO02471","","Jurisdictional Dam","Active","2","12","FREMONT","S","18.0 S","70.0 W","32","NW","SW","478134.0","4254850.8","38.441678","-105.250571","GPS","ARKANSAS RIVER","CANON CITY","1","1973","S","N","N","RE","2340.00","23.50","5400.00","135","9","9","3.00","12 PIPE DAYLIGHTS AT RIVER","0.00","","Low","Not Required","","No","","06/14/2012","Satisfactory","Full Storage","MP3","No","CITY OF CANON CITY","LEO EVANS","MP3","07/27/2021 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120238",
"120239","FLORENCE NORTH RES. NO. 2","MINNEQUA RESERVOIR NO. 2","CO02981","","Jurisdictional Dam","Active","2","12","FREMONT","S","19.0 S","69.0 W","20","NW","NE","487942.7","4248819.3","38.387503","-105.138067","GPS","OAK CREEK","FLORENCE","0","1992","S","N","N","RE","1129.00","25.30","5230.00","27","3","2","12.00","18 DIP to cross fitting and blowoff valve. Shares same blowoff with Florence North Res. No. 1 (DAMID 120244)","78.00","11/01/2013","Significant","Yes","06/14/2023","Yes","11/15/2013","05/17/2023","Satisfactory","Full Storage","MP3","No","CITY OF FLORENCE","AMY NASTA","MP3","07/10/2023 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120239",
"120241","ABBEY DETENTION BASIN","","CO02961","","Jurisdictional Dam","Active","2","12","FREMONT","S","18.0 S","70.0 W","27","NE","SW","482180.0","4256240.0","38.454286","-105.204244","GPS","TRIBUTARY TO FOURMILE CR","Canon City","0","2005","C","N","N","RE","2560.00","17.00","5351.00","53","7","700","2039.00","Normally dry flood control dam. Ungated low level outlet 36 dia RCP (SAME AS P.S. above)","130.00","","Significant","Yes","11/08/2023","Yes","04/15/2013","12/20/2022","Satisfactory","Full Storage","MP3","No","CITY OF CANON CITY","LEO EVANS","MP3","11/23/2023 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120241",
"120242","CABIN CREEK","","","","Jurisdictional Dam","Active","2","12","TELLER","S","14.0 S","70.0 W","10","NE","SW","481995.0","4300088.0","38.849433","-105.207501","GPS","","Canon City","29","","","","","RE","205.00","12.75","8660.00","3","1","608","707.00","No low-level outlet works exists.","","","NPH","Not Required","","No","","","","","","No","COLORADO PARKS AND WILDLIFE (TAYLOR, MARGARET)","MARGARET TAYLOR","","02/06/2020 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/120242",
